"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","city_state.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","population.x","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population.y","Agency_Type.y"
"Brookhaven,GA,City","Brookhaven",0,2,7,3,22,75,8,2017,1,"GA","Brookhaven,GA","City",12,105,"Brookhaven","GA","Brookhaven ,GA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58329,NA,NA,"","","GA0447200","Brookhaven","GA","South","South Atlantic",58507,NA,NA,NA,NA,NA,NA,NA,NA,NA,"City"
"Brooklyn Park,MN,City","Brooklyn Park",0,6,5,13,21,137,8,2017,1,"MN","Brooklyn Park,MN","City",24,166,"Brooklyn Park","MN","Brooklyn Park ,MN","https://cde.state.mn.us/","State UCR","Open Source",81920,NA,NA,"","","MN0270300","Brooklyn Park","MN","Midwest","West North Central",81920,"brooklyn park","MN",80665,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Broomfield,CO,City","Broomfield",0,2,1,3,8,102,10,2017,1,"CO","Broomfield,CO","City",6,120,"Broomfield","CO","Broomfield ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",77072,NA,NA,"","","CO0640100","Broomfield","CO","West","Mountain",77072,"broomfield","CO",78294,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Brownsville,TX,City","Brownsville",1,4,9,12,58,424,18,2017,1,"TX","Brownsville,TX","City",26,500,"Brownsville","TX","Brownsville ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",190590,NA,NA,"","","TX0310100","Brownsville","TX","South","West South Central",190590,"brownsville","TX",191221,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Buckeye,AZ,City","Buckeye",1,5,1,4,19,80,6,2017,1,"AZ","Buckeye,AZ","City",11,105,"Buckeye","AZ","Buckeye ,AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",112048,NA,NA,"","","AZ0070300","Buckeye","AZ","West","Mountain",112048,"buckeye","AZ",114513,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Buffalo,NY,City","Buffalo",8,15,75,94,165,496,63,2017,1,"NY","Buffalo,NY","City",192,724,"Buffalo","NY","Buffalo ,NY","https://data.buffalony.gov/Public-Safety/Monthly-Uniform-Crime-Reporting-UCR-Program-Statis/xxu9-yrhd/data","Agency Aggregated","Open Source",275922,NA,NA,"","","NY0140100","Buffalo","NY","Northeast","Middle Atlantic",275922,"buffalo","NY",273728,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Buncombe,NC,County","Buncombe",0,1,4,10,51,99,11,2017,1,"NC","Buncombe,NC","County",15,161,"Buncombe","NC","Buncombe ,NC","From NC","State UCR","Provided by State UCR Program",158547,NA,NA,"","","NC0110000","Buncombe","NC","South","South Atlantic",158547,"buncombe","NC",161061,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Burleson,TX,City","Burleson",1,1,0,5,9,48,10,2017,1,"TX","Burleson,TX","City",7,67,"Burleson","TX","Burleson ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",56307,NA,NA,"","","TX1260200","Burleson","TX","South","West South Central",56307,"burleson","TX",47228,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Burlington,NC,City","Burlington",0,2,8,42,33,130,6,2017,1,"NC","Burlington,NC","City",52,169,"Burlington","NC","Burlington ,NC","From NC","State UCR","Provided by State UCR Program",60156,NA,NA,"","","NC0010100","Burlington","NC","South","South Atlantic",60156,"burlington","NC",58041,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Burlington,VT,City","Burlington",0,2,3,14,15,45,0,2017,1,"VT","Burlington,VT","City",19,60,"Burlington","VT","Burlington ,VT","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",44522,NA,NA,"","","VT0040100","Burlington","VT","Northeast","New England",44522,"burlington","VT",44456,"city 25,000 thru 49,999",NA,NA,NA,NA,NA,"City"
"Burnsville,MN,City","Burnsville",0,0,4,2,9,105,5,2017,1,"MN","Burnsville,MN","City",6,119,"Burnsville","MN","Burnsville ,MN","https://cde.state.mn.us/","State UCR","Open Source",63650,NA,NA,"","","MN0190100","Burnsville","MN","Midwest","West North Central",63650,"burnsville","MN",64860,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Camarillo,CA,City","Camarillo",0,0,3,6,14,75,7,2017,1,"CA","Camarillo,CA","City",9,96,"Camarillo","CA","Camarillo ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",70010,NA,NA,"","","CA0560100","Camarillo","CA","West","Pacific",70010,"camarillo","CA",69115,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Cambridge,MA,City","Cambridge",0,0,4,18,32,99,7,2017,1,"MA","Cambridge,MA","City",22,138,"Cambridge","MA","Cambridge ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",118960,NA,NA,"","","MA0091100","Cambridge","MA","Northeast","New England",118960,"cambridge","MA",120447,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Canton Township,MI,City","Canton Township",1,1,1,12,7,46,5,2023,4,"MI","Canton Township,MI","City",15,58,"Canton Township","MI","Canton Township ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",98915,NA,NA,"","","MI8290800","Canton Township","MI","Midwest","East North Central",98915,"canton township","MI",97844,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Canton,OH,City","Canton",0,12,9,31,83,213,21,2017,1,"OH","Canton,OH","City",52,317,"Canton","OH","Canton ,OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",69164,NA,NA,"","","OH0760400","Canton","OH","Midwest","East North Central",69164,"canton","OH",68725,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Carlsbad,CA,City","Carlsbad",0,-1,4,13,13,107,4,2025,1,"CA","Carlsbad,CA","City",16,124,"Carlsbad","CA","Carlsbad ,CA","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",113796,NA,NA,"","","CA0370100","Carlsbad","CA","West","Pacific",113796,"carlsbad","CA",113023,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Carmel,IN,City","Carmel",0,0,0,0,9,45,3,2017,1,"IN","Carmel,IN","City",0,57,"Carmel","IN","Carmel ,IN","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",103107,NA,NA,"","","IN0290100","Carmel","IN","Midwest","East North Central",103013,"carmel","IN",103107,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Carrollton,TX,City","Carrollton",0,2,5,4,28,139,18,2017,1,"TX","Carrollton,TX","City",11,185,"Carrollton","TX","Carrollton ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",134261,NA,NA,"Inferred Aug-Dec 2019 from annual average","","TX0570400","Carrollton","TX","South","West South Central",134261,"carrollton","TX",82298,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Cary,NC,City","Cary",0,3,10,8,26,122,4,2017,1,"NC","Cary,NC","City",21,152,"Cary","NC","Cary ,NC","From NC","State UCR","Provided by State UCR Program",182878,NA,NA,"","","NC0920300","Cary","NC","South","South Atlantic",182878,"cary","NC",177768,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Casa Grande,AZ,City","Casa Grande",0,2,4,15,16,96,9,2017,1,"AZ","Casa Grande,AZ","City",21,121,"Casa Grande","AZ","Casa Grande ,AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",63228,NA,NA,"","","AZ0110100","Casa Grande","AZ","West","Mountain",63228,"casa grande","AZ",67317,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Castle Rock,CO,City","Castle Rock",0,5,2,3,7,67,1,2017,1,"CO","Castle Rock,CO","City",10,75,"Castle Rock","CO","Castle Rock ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",83546,NA,NA,"","","CO0180100","Castle Rock","CO","West","Mountain",83546,"castle rock","CO",84098,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Cedar Park,TX,City","Cedar Park",0,4,1,3,9,60,1,2017,1,"TX","Cedar Park,TX","City",8,70,"Cedar Park","TX","Cedar Park ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",77464,NA,NA,"","","TX2460900","Cedar Park","TX","South","West South Central",77464,"cedar park","TX",70724,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Cedar Rapids,IA,City","Cedar Rapids",0,5,8,16,63,268,27,2017,1,"IA","Cedar Rapids,IA","City",29,358,"Cedar Rapids","IA","Cedar Rapids ,IA","From IA","State UCR","Provided by Agency",135777,NA,NA,"","","IA0570100","Cedar Rapids","IA","Midwest","West North Central",135777,"cedar rapids","IA",135363,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Champaign,IL,City","Champaign",0,5,12,36,66,177,16,2017,1,"IL","Champaign,IL","City",53,259,"Champaign","IL","Champaign ,IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",89687,NA,NA,"","","IL0100100","Champaign","IL","Midwest","East North Central",89687,"champaign","IL",89466,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Chandler,AZ,City","Chandler",0,8,15,18,61,423,49,2017,1,"AZ","Chandler,AZ","City",41,533,"Chandler","AZ","Chandler ,AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",282419,NA,NA,"","","AZ0070500","Chandler","AZ","West","Mountain",282419,"chandler","AZ",281117,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Chapel Hill,NC,City","Chapel Hill",0,0,3,3,26,95,4,2017,1,"NC","Chapel Hill,NC","City",6,125,"Chapel Hill","NC","Chapel Hill ,NC","From NC","State UCR","Provided by State UCR Program",65066,NA,NA,"","","NC0680100","Chapel Hill","NC","South","South Atlantic",65066,"chapel hill","NC",61069,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Charlotte,NC,City","Charlotte",9,25,198,353,583,2153,253,2017,1,"NC","Charlotte,NC","City",585,2989,"Charlotte","NC","Charlotte ,NC","From NC","State UCR","Provided by State UCR Program",979304,NA,NA,"","","NC0600100","Charlotte","NC","South","South Atlantic",979304,"charlotte-mecklenburg","NC",1003130,"city 1,000,000+",NA,NA,NA,NA,NA,"City"
"Chattanooga,TN,City","Chattanooga",2,3,43,98,135,567,81,2017,1,"TN","Chattanooga,TN","City",146,783,"Chattanooga","TN","Chattanooga ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency RMS","Open Source",185370,NA,NA,"","","TN0330100","Chattanooga","TN","South","East South Central",185370,"chattanooga","TN",188894,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Cherry Hill Township,NJ,City","Cherry Hill Township",0,1,2,4,12,135,1,2017,1,"NJ","Cherry Hill Township,NJ","City",7,148,"Cherry Hill Township","NJ","Cherry Hill Township ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",79950,NA,NA,"Inferred Jan - Feb 2021 & Mar - May 2023 from annual average","","NJ0041200","Cherry Hill Township","NJ","Northeast","Middle Atlantic",78082,"cherry hill township","NJ",79950,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Chesapeake,VA,City","Chesapeake",2,9,25,54,56,367,23,2017,1,"VA","Chesapeake,VA","City",90,446,"Chesapeake","VA","Chesapeake ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",254051,NA,NA,"","","VA1030000","Chesapeake","VA","South","South Atlantic",254051,"chesapeake","VA",257248,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Chesterfield,VA,County","Chesterfield",0,14,14,11,83,412,18,2017,1,"VA","Chesterfield,VA","County",39,513,"Chesterfield","VA","Chesterfield ,VA","From VA","State UCR","Provided by State UCR Program",385204,NA,NA,"","","VA0210100","Chesterfield","VA","South","South Atlantic",385204,"chesterfield county pd","VA",393296,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Cheyenne,WY,City","Cheyenne",0,4,2,4,19,135,11,2017,1,"WY","Cheyenne,WY","City",10,165,"Cheyenne","WY","Cheyenne ,WY","https://crimestats.wyo.gov/public/View/dispview.aspx","State UCR","Open Source",64307,NA,NA,"","","WY0110100","Cheyenne","WY","West","Mountain",64307,"cheyenne","WY",65143,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Chicago,IL,City","Chicago",54,163,1075,953,1274,4957,1173,2017,1,"IL","Chicago,IL","City",2245,7404,"Chicago","IL","Chicago ,IL","https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-Present/ijzp-q8t2/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60case_number%60%2C%0A%20%20%60date%60%2C%0A%20%20%60block%60%2C%0A%20%20%60iucr%60%2C%0A%20%20%60primary_type%60%2C%0A%20%20%60description%60%2C%0A%20%20%60location_description%60%2C%0A%20%20%60arrest%60%2C%0A%20%20%60domestic%60%2C%0A%20%20%60beat%60%2C%0A%20%20%60district%60%2C%0A%20%20%60ward%60%2C%0A%20%20%60community_area%60%2C%0A%20%20%60fbi_code%60%2C%0A%20%20%60x_coordinate%60%2C%0A%20%20%60y_coordinate%60%2C%0A%20%20%60year%60%2C%0A%20%20%60updated_on%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60location%60%2C%0A%20%20%60%3A%40computed_region_awaf_s7ux%60%2C%0A%20%20%60%3A%40computed_region_6mkv_f3dw%60%2C%0A%20%20%60%3A%40computed_region_vrxf_vc4k%60%2C%0A%20%20%60%3A%40computed_region_bdys_3d7i%60%2C%0A%20%20%60%3A%40computed_region_43wa_7qmu%60%2C%0A%20%20%60%3A%40computed_region_rpca_8um6%60%2C%0A%20%20%60%3A%40computed_region_d9mm_jgwp%60%2C%0A%20%20%60%3A%40computed_region_d3ds_rm58%60%2C%0A%20%20%60%3A%40computed_region_8hcu_yrd4%60%0AORDER%20BY%20%60date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",2628298,NA,NA,"","","ILCPD0000","Chicago","IL","Midwest","East North Central",2628298,"chicago","IL",2638698,"city 1,000,000+",NA,NA,NA,NA,NA,"City"
"Chico,CA,City","Chico",0,4,5,9,43,192,46,2017,1,"CA","Chico,CA","City",18,281,"Chico","CA","Chico ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",100896,NA,NA,"","","CA0040200","Chico","CA","West","Pacific",100896,"chico","CA",100831,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Chicopee,MA,City","Chicopee",0,3,4,16,26,83,13,2017,1,"MA","Chicopee,MA","City",23,122,"Chicopee","MA","Chicopee ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",55043,NA,NA,"","","MA0070500","Chicopee","MA","Northeast","New England",55043,"chicopee","MA",55770,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Chino,CA,City","Chino",2,0,7,10,34,127,37,2017,1,"CA","Chino,CA","City",19,198,"Chino","CA","Chino ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",94162,NA,NA,"","","CA0360200","Chino","CA","West","Pacific",94162,"chino","CA",93818,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Chula Vista,CA,City","Chula Vista",1,0,29,46,70,198,83,2017,10,"CA","Chula Vista,CA","City",76,351,"Chula Vista","CA","Chula Vista ,CA","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",280748,NA,NA,"","","CA0370200","Chula Vista","CA","West","Pacific",280748,"chula vista","CA",273843,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Cicero,IL,City","Cicero",0,1,12,7,13,95,24,2017,1,"IL","Cicero,IL","City",20,132,"Cicero","IL","Cicero ,IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",80455,NA,NA,"","","IL0162100","Cicero","IL","Midwest","East North Central",80455,"cicero","IL",79748,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Cincinnati,OH,City","Cincinnati",6,24,100,98,293,847,147,2017,1,"OH","Cincinnati,OH","City",228,1287,"Cincinnati","OH","Cincinnati ,OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",309484,NA,NA,"","","OHCIP0000","Cincinnati","OH","Midwest","East North Central",309484,"cincinnati","OH",311599,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Citrus Heights,CA,City","Citrus Heights",1,3,9,26,39,213,42,2017,1,"CA","Citrus Heights,CA","City",39,294,"Citrus Heights","CA","Citrus Heights ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",85894,NA,NA,"","","CA0349600","Citrus Heights","CA","West","Pacific",85894,"citrus heights","CA",85809,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Clarksville,TN,City","Clarksville",1,14,18,65,71,269,21,2017,1,"TN","Clarksville,TN","City",98,361,"Clarksville","TN","Clarksville ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",181916,NA,NA,"","","TN0630100","Clarksville","TN","South","East South Central",181916,"clarksville","TN",185349,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Clifton,NJ,City","Clifton",0,0,5,9,17,120,8,2017,1,"NJ","Clifton,NJ","City",14,145,"Clifton","NJ","Clifton ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",89870,NA,NA,"Inferred Jan - Feb 2021 & Feb - Mar 2023 from annual average","","NJ0160200","Clifton","NJ","Northeast","Middle Atlantic",88361,"clifton","NJ",89870,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Coeur D Alene,ID,City","Coeur D Alene",0,3,1,6,14,69,8,2017,1,"ID","Coeur D Alene,ID","City",10,91,"Coeur D Alene","ID","Coeur D Alene ,ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",57653,NA,NA,"","","ID0280100","Coeur D Alene","ID","West","Mountain",57653,"coeur d'alene","ID",57561,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Colerain Township,OH,City","Colerain Township",0,2,2,6,11,147,3,2017,1,"OH","Colerain Township,OH","City",10,161,"Colerain Township","OH","Colerain Township ,OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",58268,NA,NA,"","","OH0314200","Colerain Township","OH","Midwest","East North Central",58268,"colerain township","OH",58402,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"College Station,TX,City","College Station",0,4,11,8,50,144,8,2017,1,"TX","College Station,TX","City",23,202,"College Station","TX","College Station ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",126136,NA,NA,"","","TX0210200","College Station","TX","South","West South Central",126136,"college station","TX",126702,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Collierville,TN,City","Collierville",0,1,0,2,6,53,2,2017,1,"TN","Collierville,TN","City",3,61,"Collierville","TN","Collierville ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",51686,NA,NA,"","","TN0790100","Collierville","TN","South","East South Central",51686,"collierville","TN",51312,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Colonie Town,NY,City","Colonie Town",0,0,2,6,8,136,3,2017,1,"NY","Colonie Town,NY","City",8,147,"Colonie Town","NY","Colonie Town ,NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",81226,NA,NA,"","","NY0015300","Colonie Town","NY","Northeast","Middle Atlantic",80724,"colonie town","NY",81226,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Colorado Springs,CO,City","Colorado Springs",5,74,29,123,184,965,146,2017,1,"CO","Colorado Springs,CO","City",231,1295,"Colorado Springs","CO","Colorado Springs ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",489254,NA,NA,"","","CO0210100","Colorado Springs","CO","West","Mountain",489254,"colorado springs","CO",491474,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Columbia,MO,City","Columbia",0,15,11,37,45,189,27,2017,1,"MO","Columbia,MO","City",63,261,"Columbia","MO","Columbia ,MO","https://showmecrime.mo.gov/","State UCR","Open Source",129602,NA,NA,"","","MO0100200","Columbia","MO","Midwest","West North Central",129602,"columbia","MO",130354,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Columbus,OH,City","Columbus",9,134,156,116,576,1932,391,2017,1,"OH","Columbus,OH","City",415,2899,"Columbus","OH","Columbus ,OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",908834,NA,NA,"","","OHCOP0000","Columbus","OH","Midwest","East North Central",908834,"columbus","OH",888169,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Commerce City,CO,City","Commerce City",1,9,5,20,17,79,30,2017,1,"CO","Commerce City,CO","City",35,126,"Commerce City","CO","Commerce City ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",67851,NA,NA,"","","CO0010300","Commerce City","CO","West","Mountain",67851,"commerce city","CO",70170,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Concord,NC,City","Concord",0,0,5,8,43,139,4,2017,1,"NC","Concord,NC","City",13,186,"Concord","NC","Concord ,NC","From NC","State UCR","Provided by State UCR Program",111915,NA,NA,"","","NC0130100","Concord","NC","South","South Atlantic",111915,"concord","NC",111922,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Conroe,TX,City","Conroe",0,3,8,7,33,156,15,2017,1,"TX","Conroe,TX","City",18,204,"Conroe","TX","Conroe ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",106904,NA,NA,"","","TX1700100","Conroe","TX","South","West South Central",106904,"conroe","TX",114592,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
