agency_name,state_name,lat,long,population,crime_type,Percent_Change,national_sample
Blue Springs,Missouri,39.017316,-94.282265,59896,Motor Vehicle Thefts,0,TRUE
Blue Springs,Missouri,39.017316,-94.282265,59896,Murders,-100,TRUE
Blue Springs,Missouri,39.017316,-94.282265,59896,Property Crimes,-11.4155251141553,TRUE
Blue Springs,Missouri,39.017316,-94.282265,59896,Rapes,-60,TRUE
Blue Springs,Missouri,39.017316,-94.282265,59896,Robberies,-66.6666666666667,TRUE
Blue Springs,Missouri,39.017316,-94.282265,59896,Thefts,-16.2921348314607,TRUE
Blue Springs,Missouri,39.017316,-94.282265,59896,Violent Crimes,-70.8333333333333,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Aggravated Assaults,46.1538461538462,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Burglaries,-67.8571428571429,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Motor Vehicle Thefts,-29.4117647058824,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Murders,0,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Property Crimes,-26.0416666666667,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Rapes,-25,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Robberies,0,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Thefts,-1.96078431372549,TRUE
Bolingbrook,Illinois,41.7003302,-88.0717708,74138,Violent Crimes,16,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Aggravated Assaults,-3.55450236966825,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Burglaries,-38.4920634920635,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Motor Vehicle Thefts,-16.5605095541401,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Murders,200,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Property Crimes,-7.57726819541376,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Rapes,-23.0769230769231,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Robberies,-14.8760330578512,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Thefts,-1.81590482154039,TRUE
Boston,Massachusetts,42.3554334,-71.060511,642823,Violent Crimes,-6.12959719789842,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Aggravated Assaults,-35.7142857142857,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Burglaries,-23.8095238095238,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Motor Vehicle Thefts,-54.0540540540541,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Murders,-100,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Property Crimes,-31.4553990610329,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Rapes,-46.1538461538462,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Robberies,-33.3333333333333,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Thefts,-27.6119402985075,TRUE
Brazoria County,Texas,29.18161,-95.4993375,132229,Violent Crimes,-41.9354838709677,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Aggravated Assaults,-34.0425531914894,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Burglaries,-33.3333333333333,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Motor Vehicle Thefts,11.9047619047619,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Murders,Undefined,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Property Crimes,11.437908496732,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Rapes,-27.2727272727273,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Robberies,-50,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Thefts,25.5952380952381,TRUE
Bridgeport,Connecticut,41.1792695,-73.1887863,148483,Violent Crimes,-37.7551020408163,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Aggravated Assaults,-100,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Burglaries,33.3333333333333,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Motor Vehicle Thefts,-78.6666666666667,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Murders,-100,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Property Crimes,-56.1728395061728,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Rapes,0,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Robberies,-80,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Thefts,-48,TRUE
Bristol,Connecticut,41.6735209,-72.9464859,61609,Violent Crimes,-87.5,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Aggravated Assaults,1.44927536231884,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Burglaries,-31.4285714285714,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Motor Vehicle Thefts,-56.1643835616438,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Murders,0,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Property Crimes,-29.4117647058824,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Rapes,-12.5,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Robberies,-41.6666666666667,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Thefts,-11.5044247787611,TRUE
Brockton,Massachusetts,42.0834335,-71.0183787,108938,Violent Crimes,-5.55555555555556,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Aggravated Assaults,-3.7037037037037,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Burglaries,-52.7777777777778,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Motor Vehicle Thefts,-45.3125,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Murders,-100,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Property Crimes,-22.3214285714286,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Rapes,-100,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Robberies,-45.4545454545455,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Thefts,-11.4406779661017,TRUE
Brooklyn Park,Minnesota,45.1004807,-93.3443585,81920,Violent Crimes,-27.2727272727273,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Aggravated Assaults,15.3846153846154,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Burglaries,-13.0434782608696,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Motor Vehicle Thefts,-21.0526315789474,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Murders,0,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Property Crimes,-22.2672064777328,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Rapes,-25,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Robberies,-50,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Thefts,-23.6559139784946,TRUE
Broomfield,Colorado,39.9403995,-105.05208,77072,Violent Crimes,0,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Aggravated Assaults,-31.7757009345794,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Burglaries,-12,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Motor Vehicle Thefts,-46.0732984293194,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Murders,Undefined,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Property Crimes,-14.5800316957211,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Rapes,112.5,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Robberies,25,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Thefts,0.512820512820513,TRUE
Brownsville,Texas,25.9024289,-97.4981698,190590,Violent Crimes,-13.7404580152672,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Aggravated Assaults,-44,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Burglaries,-57.1428571428571,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Motor Vehicle Thefts,-16,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Murders,0,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Property Crimes,-25.9036144578313,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Rapes,50,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Robberies,Undefined,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Thefts,-22.5,TRUE
Buckeye,Arizona,33.3703197,-112.583776,112048,Violent Crimes,-9.67741935483871,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Aggravated Assaults,7.42857142857143,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Burglaries,0.465116279069767,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Motor Vehicle Thefts,-47.5274725274725,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Murders,33.3333333333333,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Property Crimes,-21.001221001221,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Rapes,23.0769230769231,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Robberies,-8.82352941176471,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Thefts,-16.2417374881964,TRUE
Buffalo,New York,42.8867166,-78.8783922,275922,Violent Crimes,4.58015267175572,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Aggravated Assaults,-11.4285714285714,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Burglaries,-18.6440677966102,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Motor Vehicle Thefts,-14.2857142857143,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Murders,Undefined,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Property Crimes,-4.73684210526316,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Rapes,Undefined,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Robberies,-60,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Thefts,4.54545454545455,TRUE
Buncombe County,North Carolina,35.6292222,-82.5255603,158547,Violent Crimes,-7.5,TRUE
Burbank,California,34.1812089,-118.307201,102345,Aggravated Assaults,108.571428571429,TRUE
Burbank,California,34.1812089,-118.307201,102345,Burglaries,-14.7058823529412,TRUE
Burbank,California,34.1812089,-118.307201,102345,Motor Vehicle Thefts,-23.0769230769231,TRUE
Burbank,California,34.1812089,-118.307201,102345,Murders,0,TRUE
Burbank,California,34.1812089,-118.307201,102345,Property Crimes,-19.2170818505338,TRUE
Burbank,California,34.1812089,-118.307201,102345,Rapes,0,TRUE
Burbank,California,34.1812089,-118.307201,102345,Robberies,-10.5263157894737,TRUE
Burbank,California,34.1812089,-118.307201,102345,Thefts,-19.3473193473193,TRUE
Burbank,California,34.1812089,-118.307201,102345,Violent Crimes,64.2857142857143,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Aggravated Assaults,18.1818181818182,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Burglaries,-60,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Motor Vehicle Thefts,-50,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Murders,0,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Property Crimes,-21.3592233009709,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Rapes,0,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Robberies,0,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Thefts,-10.3896103896104,TRUE
Burleson,Texas,30.4764878,-96.6353488,56307,Violent Crimes,15.3846153846154,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Aggravated Assaults,-56.25,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Burglaries,-17.7777777777778,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Motor Vehicle Thefts,-43.4782608695652,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Murders,0,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Property Crimes,-40.6332453825858,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Rapes,-71.4285714285714,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Robberies,-50,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Thefts,-43.75,TRUE
Burlington,North Carolina,36.0956918,-79.4377991,60156,Violent Crimes,-56.3829787234042,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Aggravated Assaults,33.3333333333333,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Burglaries,-50,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Motor Vehicle Thefts,-14.2857142857143,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Murders,-100,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Property Crimes,-37.603305785124,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Rapes,0,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Robberies,Undefined,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Thefts,-38.4259259259259,TRUE
Burnsville,Minnesota,44.7670567,-93.2773887,63650,Violent Crimes,17.3913043478261,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Aggravated Assaults,75,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Burglaries,-27.5862068965517,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Motor Vehicle Thefts,36.3636363636364,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Murders,Undefined,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Property Crimes,30.0518134715026,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Rapes,-66.6666666666667,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Robberies,8.33333333333333,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Thefts,40.378548895899,TRUE
Cambridge,Massachusetts,42.3786343,-71.131738,118960,Violent Crimes,40.3508771929825,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Aggravated Assaults,20,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Burglaries,-63.6363636363636,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Motor Vehicle Thefts,-33.3333333333333,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Murders,-100,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Property Crimes,-15.2046783625731,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Rapes,100,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Robberies,Undefined,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Thefts,-9.15492957746479,TRUE
Canton Township,Michigan,42.3076547,-83.4868961,98915,Violent Crimes,30,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Aggravated Assaults,-20.6896551724138,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Burglaries,-35.5769230769231,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Motor Vehicle Thefts,-28.5714285714286,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Murders,0,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Property Crimes,-16.8888888888889,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Rapes,135.714285714286,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Robberies,-40,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Thefts,-7.93103448275862,TRUE
Canton,Ohio,40.7985464,-81.3749508,69164,Violent Crimes,-5.78512396694215,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Aggravated Assaults,-9.67741935483871,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Burglaries,-56.6037735849057,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Motor Vehicle Thefts,-40,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Murders,0,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Property Crimes,-28.8753799392097,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Rapes,0,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Robberies,80,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Thefts,-22.265625,TRUE
Carlsbad,California,33.1580933,-117.3505966,113796,Violent Crimes,2.56410256410256,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Aggravated Assaults,-31.25,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Burglaries,-31.4285714285714,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Motor Vehicle Thefts,-46.9387755102041,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Murders,-100,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Property Crimes,-43.9759036144578,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Rapes,60,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Robberies,-77.7777777777778,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Thefts,-45.1612903225806,TRUE
Carrollton,Texas,32.9537349,-96.8902816,134261,Violent Crimes,-32.258064516129,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Aggravated Assaults,4.76190476190476,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Burglaries,-38.2352941176471,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Motor Vehicle Thefts,12,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Murders,Undefined,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Property Crimes,-20.8219178082192,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Rapes,300,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Robberies,100,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Thefts,-21.5686274509804,TRUE
Cary,North Carolina,35.7882893,-78.7812081,182878,Violent Crimes,29.1666666666667,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Aggravated Assaults,-17.6470588235294,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Burglaries,-59.2592592592593,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Motor Vehicle Thefts,-28.5714285714286,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Murders,0,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Property Crimes,-18.974358974359,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Rapes,-100,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Robberies,700,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Thefts,-9.28571428571429,TRUE
Casa Grande,Arizona,32.8772834,-111.7536818,63228,Violent Crimes,-7.69230769230769,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Aggravated Assaults,400,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Burglaries,0,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Motor Vehicle Thefts,300,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Murders,0,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Property Crimes,-5.45454545454545,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Rapes,Undefined,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Robberies,-100,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Thefts,-15.1515151515152,TRUE
Castle Rock,Colorado,39.3722552,-104.858682,83546,Violent Crimes,200,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Aggravated Assaults,33.3333333333333,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Burglaries,-16.6666666666667,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Motor Vehicle Thefts,-41.1764705882353,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Murders,Undefined,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Property Crimes,-38.0116959064327,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Rapes,66.6666666666667,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Robberies,Undefined,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Thefts,-38.5135135135135,TRUE
Cedar Park,Texas,30.5217116,-97.827833,77464,Violent Crimes,100,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Aggravated Assaults,-13.6363636363636,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Burglaries,-20,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Motor Vehicle Thefts,-48.0769230769231,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Murders,0,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Property Crimes,-11.2094395280236,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Rapes,0,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Robberies,33.3333333333333,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Thefts,-1.26582278481013,TRUE
Centennial,Colorado,39.579155,-104.8769227,104724,Violent Crimes,-7.40740740740741,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Aggravated Assaults,2.85714285714286,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Burglaries,-76.3888888888889,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Motor Vehicle Thefts,-21.875,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Murders,0,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Property Crimes,-29.5373665480427,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Rapes,125,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Robberies,-55.5555555555556,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Thefts,-11.864406779661,TRUE
Champaign,Illinois,40.1164841,-88.2430932,89687,Violent Crimes,-6.89655172413793,TRUE
Chandler,Arizona,33.3062031,-111.841185,282419,Aggravated Assaults,-37.2093023255814,TRUE
Chandler,Arizona,33.3062031,-111.841185,282419,Burglaries,-26,TRUE
Chandler,Arizona,33.3062031,-111.841185,282419,Motor Vehicle Thefts,15.3846153846154,TRUE
Chandler,Arizona,33.3062031,-111.841185,282419,Murders,Undefined,TRUE
Chandler,Arizona,33.3062031,-111.841185,282419,Property Crimes,-17.4894217207334,TRUE
