"agency_name","state_name","crime_type","ytd_month_range","two_years_prior_full","previous_year_full","two_years_prior_previous_year_full_pct_change","two_years_prior_ytd","previous_year_ytd","current_year_ytd","two_years_prior_current_year_ytd_pct_change","previous_year_current_year_ytd_pct_change","population","number_of_agencies","last_updated"
"Alexandria","Virginia","property_crime","Jan - Nov 2025",3930,4219,7.35368956743003,3531,3872,2127,-39.7621070518267,-45.0671487603306,153897,1,"2026-01-19 09:07:50 EST"
"Alexandria","Virginia","rape","Jan - Nov 2025",3,13,333.333333333333,3,13,6,100,-53.8461538461538,153897,1,"2026-01-19 09:07:50 EST"
"Alexandria","Virginia","robbery","Jan - Nov 2025",142,110,-22.5352112676056,129,103,64,-50.3875968992248,-37.8640776699029,153897,1,"2026-01-19 09:07:50 EST"
"Alexandria","Virginia","theft","Jan - Nov 2025",3289,3696,12.3745819397993,2945,3381,1892,-35.7555178268251,-44.0402247855664,153897,1,"2026-01-19 09:07:50 EST"
"Alexandria","Virginia","violent_crime","Jan - Nov 2025",378,332,-12.1693121693122,349,308,187,-46.4183381088825,-39.2857142857143,153897,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","aggravated_assault","Jan - Nov 2025",98,92,-6.12244897959184,89,81,62,-30.3370786516854,-23.4567901234568,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","burglary","Jan - Nov 2025",239,266,11.2970711297071,211,227,197,-6.63507109004739,-13.215859030837,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","motor_vehicle_theft","Jan - Nov 2025",308,217,-29.5454545454545,290,197,154,-46.8965517241379,-21.8274111675127,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","murder","Jan - Nov 2025",4,1,-75,4,0,2,-50,Inf,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","property_crime","Jan - Nov 2025",2031,1961,-3.4465780403742,1887,1769,1441,-23.6354001059883,-18.5415488976823,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","rape","Jan - Nov 2025",8,8,0,6,8,13,116.666666666667,62.5,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","robbery","Jan - Nov 2025",84,75,-10.7142857142857,79,67,50,-36.7088607594937,-25.3731343283582,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","theft","Jan - Nov 2025",1484,1478,-0.404312668463612,1386,1345,1090,-21.3564213564214,-18.9591078066914,79087,1,"2026-01-19 09:07:50 EST"
"Alhambra","California","violent_crime","Jan - Nov 2025",194,176,-9.27835051546392,178,156,127,-28.6516853932584,-18.5897435897436,79087,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","aggravated_assault","Jan - Nov 2025",44,55,25,38,43,50,31.578947368421,16.2790697674419,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","burglary","Jan - Nov 2025",39,43,10.2564102564103,37,39,21,-43.2432432432432,-46.1538461538462,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","motor_vehicle_theft","Jan - Nov 2025",55,67,21.8181818181818,51,63,33,-35.2941176470588,-47.6190476190476,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","murder","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","property_crime","Jan - Nov 2025",367,431,17.4386920980926,330,400,272,-17.5757575757576,-32,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","rape","Jan - Nov 2025",2,0,-100,2,0,2,0,Inf,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","robbery","Jan - Nov 2025",14,13,-7.14285714285714,13,12,7,-46.1538461538462,-41.6666666666667,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","theft","Jan - Nov 2025",273,321,17.5824175824176,242,298,218,-9.91735537190083,-26.8456375838926,50736,1,"2026-01-19 09:07:50 EST"
"Aliso Viejo","California","violent_crime","Jan - Nov 2025",60,68,13.3333333333333,53,55,59,11.3207547169811,7.27272727272727,50736,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","aggravated_assault","Jan - Nov 2025",80,83,3.75,74,76,61,-17.5675675675676,-19.7368421052632,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","burglary","Jan - Nov 2025",86,71,-17.4418604651163,81,66,54,-33.3333333333333,-18.1818181818182,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","motor_vehicle_theft","Jan - Nov 2025",107,101,-5.60747663551402,87,92,40,-54.0229885057471,-56.5217391304348,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","murder","Jan - Nov 2025",13,0,-100,13,0,1,-92.3076923076923,Inf,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","property_crime","Jan - Nov 2025",943,1005,6.57476139978791,854,897,743,-12.9976580796253,-17.1683389074693,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","rape","Jan - Nov 2025",23,29,26.0869565217391,22,27,10,-54.5454545454545,-62.962962962963,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","robbery","Jan - Nov 2025",11,11,0,11,11,8,-27.2727272727273,-27.2727272727273,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","theft","Jan - Nov 2025",750,833,11.0666666666667,686,739,649,-5.3935860058309,-12.1786197564276,114696,1,"2026-01-19 09:07:50 EST"
"Allen","Texas","violent_crime","Jan - Nov 2025",127,123,-3.1496062992126,120,114,80,-33.3333333333333,-29.8245614035088,114696,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","aggravated_assault","Jan - Nov 2025",214,231,7.94392523364486,196,213,176,-10.2040816326531,-17.3708920187793,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","burglary","Jan - Nov 2025",227,153,-32.5991189427313,200,136,125,-37.5,-8.08823529411765,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","motor_vehicle_theft","Jan - Nov 2025",249,246,-1.20481927710843,222,231,188,-15.3153153153153,-18.6147186147186,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","murder","Jan - Nov 2025",17,4,-76.4705882352941,15,4,3,-80,-25,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","property_crime","Jan - Nov 2025",2231,1970,-11.6987897803675,2051,1820,1673,-18.4300341296928,-8.07692307692308,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","rape","Jan - Nov 2025",30,33,10,29,33,48,65.5172413793103,45.4545454545455,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","robbery","Jan - Nov 2025",99,72,-27.2727272727273,88,62,86,-2.27272727272727,38.7096774193548,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","theft","Jan - Nov 2025",1755,1571,-10.4843304843305,1629,1453,1360,-16.5131982811541,-6.40055058499656,124782,1,"2026-01-19 09:07:50 EST"
"Allentown","Pennsylvania","violent_crime","Jan - Nov 2025",360,340,-5.55555555555556,328,312,313,-4.57317073170732,0.32051282051282,124782,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","aggravated_assault","Jan - Oct 2025",168,144,-14.2857142857143,146,109,108,-26.027397260274,-0.91743119266055,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","burglary","Jan - Oct 2025",54,52,-3.7037037037037,43,45,34,-20.9302325581395,-24.4444444444444,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","motor_vehicle_theft","Jan - Oct 2025",59,39,-33.8983050847458,53,34,28,-47.1698113207547,-17.6470588235294,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","murder","Jan - Oct 2025",0,1,Inf,0,1,0,NA,-100,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","rape","Jan - Oct 2025",14,15,7.14285714285714,10,13,12,20,-7.69230769230769,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","robbery","Jan - Oct 2025",15,8,-46.6666666666667,15,7,6,-60,-14.2857142857143,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","theft","Jan - Oct 2025",795,690,-13.2075471698113,650,600,529,-18.6153846153846,-11.8333333333333,68139,1,"2026-01-19 09:07:50 EST"
"Alpharetta","Georgia","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,68139,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","aggravated_assault","Jan - Nov 2025",1077,1059,-1.67130919220056,1009,990,766,-24.0832507433102,-22.6262626262626,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","burglary","Jan - Nov 2025",942,769,-18.3651804670913,880,717,616,-30,-14.0864714086471,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","motor_vehicle_theft","Jan - Nov 2025",675,529,-21.6296296296296,604,486,437,-27.6490066225166,-10.082304526749,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","murder","Jan - Nov 2025",16,17,6.25,15,16,11,-26.6666666666667,-31.25,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","property_crime","Jan - Nov 2025",6248,5398,-13.6043533930858,5752,4942,4539,-21.0883171070932,-8.15459328207204,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","rape","Jan - Nov 2025",167,151,-9.58083832335329,153,144,136,-11.1111111111111,-5.55555555555556,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","robbery","Jan - Nov 2025",204,176,-13.7254901960784,187,162,126,-32.620320855615,-22.2222222222222,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","theft","Jan - Nov 2025",4631,4100,-11.4662060030231,4268,3739,3486,-18.3223992502343,-6.76651511099224,201684,1,"2026-01-19 09:07:50 EST"
"Amarillo","Texas","violent_crime","Jan - Nov 2025",1464,1403,-4.16666666666667,1364,1312,1039,-23.8269794721408,-20.8079268292683,201684,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","aggravated_assault","Jan - Nov 2025",58,46,-20.6896551724138,53,42,26,-50.9433962264151,-38.0952380952381,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","burglary","Jan - Nov 2025",113,113,0,107,98,104,-2.80373831775701,6.12244897959184,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","motor_vehicle_theft","Jan - Nov 2025",37,58,56.7567567567568,37,48,59,59.4594594594595,22.9166666666667,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","murder","Jan - Nov 2025",0,0,NA,0,0,1,Inf,Inf,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","property_crime","Jan - Nov 2025",932,986,5.79399141630901,873,881,816,-6.52920962199313,-7.37797956867196,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","rape","Jan - Nov 2025",51,48,-5.88235294117647,45,45,35,-22.2222222222222,-22.2222222222222,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","robbery","Jan - Nov 2025",7,5,-28.5714285714286,7,5,0,-100,-100,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","theft","Jan - Nov 2025",782,815,4.21994884910486,729,735,653,-10.4252400548697,-11.156462585034,67186,1,"2026-01-19 09:07:50 EST"
"Ames","Iowa","violent_crime","Jan - Nov 2025",116,99,-14.6551724137931,105,92,62,-40.952380952381,-32.6086956521739,67186,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","aggravated_assault","Jan - Oct 2025",1517,1482,-2.3071852340145,1298,1253,1194,-8.01232665639445,-4.70869912210694,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","burglary","Jan - Oct 2025",1494,1190,-20.3480589022758,1274,1002,701,-44.9764521193093,-30.0399201596806,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","motor_vehicle_theft","Jan - Oct 2025",1597,1196,-25.1095804633688,1334,1013,824,-38.2308845577211,-18.6574531095755,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","murder","Jan - Oct 2025",8,12,50,8,10,8,0,-20,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","rape","Jan - Oct 2025",156,172,10.2564102564103,135,149,103,-23.7037037037037,-30.8724832214765,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","robbery","Jan - Oct 2025",352,359,1.98863636363636,286,297,254,-11.1888111888112,-14.4781144781145,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","theft","Jan - Oct 2025",5306,5142,-3.09084055785903,4458,4301,3532,-20.7716464782414,-17.8795628923506,343147,1,"2026-01-19 09:07:50 EST"
"Anaheim","California","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,343147,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","aggravated_assault","Jan - Sep 2025",163,137,-15.9509202453988,136,101,122,-10.2941176470588,20.7920792079208,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","burglary","Jan - Sep 2025",244,154,-36.8852459016393,200,106,141,-29.5,33.0188679245283,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","motor_vehicle_theft","Jan - Sep 2025",268,181,-32.4626865671642,196,131,140,-28.5714285714286,6.87022900763359,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","murder","Jan - Sep 2025",2,4,100,2,2,0,-100,-100,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","property_crime","Jan - Sep 2025",0,0,NA,0,0,0,NA,NA,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","rape","Jan - Sep 2025",36,38,5.55555555555556,30,29,35,16.6666666666667,20.6896551724138,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","robbery","Jan - Sep 2025",33,32,-3.03030303030303,26,20,19,-26.9230769230769,-5,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","theft","Jan - Sep 2025",1114,980,-12.0287253141831,892,742,559,-37.3318385650224,-24.6630727762803,55275,1,"2026-01-19 09:07:50 EST"
"Anderson","Indiana","violent_crime","Jan - Sep 2025",0,0,NA,0,0,0,NA,NA,55275,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","aggravated_assault","Jan - Oct 2025",498,512,2.81124497991968,437,408,374,-14.41647597254,-8.33333333333333,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","burglary","Jan - Oct 2025",638,617,-3.29153605015674,545,543,398,-26.9724770642202,-26.7034990791897,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","motor_vehicle_theft","Jan - Oct 2025",404,304,-24.7524752475248,340,262,199,-41.4705882352941,-24.0458015267176,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","murder","Jan - Oct 2025",12,7,-41.6666666666667,9,7,9,0,28.5714285714286,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","rape","Jan - Oct 2025",79,85,7.59493670886076,65,73,54,-16.9230769230769,-26.027397260274,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","robbery","Jan - Oct 2025",31,39,25.8064516129032,26,32,29,11.5384615384615,-9.375,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","theft","Jan - Oct 2025",2544,2466,-3.06603773584906,2094,2024,1772,-15.3772683858644,-12.4505928853755,164574,1,"2026-01-19 09:07:50 EST"
"Anderson County","South Carolina","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,164574,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","aggravated_assault","Jan - Nov 2025",69,91,31.8840579710145,64,88,71,10.9375,-19.3181818181818,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","burglary","Jan - Nov 2025",64,49,-23.4375,56,45,45,-19.6428571428571,0,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","motor_vehicle_theft","Jan - Nov 2025",77,66,-14.2857142857143,73,63,41,-43.8356164383562,-34.9206349206349,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","murder","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","property_crime","Jan - Nov 2025",891,788,-11.5600448933782,805,735,747,-7.20496894409938,1.63265306122449,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","rape","Jan - Nov 2025",31,33,6.45161290322581,28,31,23,-17.8571428571429,-25.8064516129032,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","robbery","Jan - Nov 2025",5,5,0,4,5,6,50,20,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","theft","Jan - Nov 2025",750,673,-10.2666666666667,676,627,661,-2.2189349112426,5.42264752791069,74233,1,"2026-01-19 09:07:50 EST"
"Ankeny","Iowa","violent_crime","Jan - Nov 2025",105,129,22.8571428571429,96,124,100,4.16666666666667,-19.3548387096774,74233,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","aggravated_assault","Jan - Nov 2025",274,279,1.82481751824817,259,266,234,-9.65250965250965,-12.0300751879699,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","burglary","Jan - Nov 2025",204,187,-8.33333333333333,184,167,166,-9.78260869565217,-0.598802395209581,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","motor_vehicle_theft","Jan - Nov 2025",163,105,-35.5828220858896,147,97,85,-42.1768707482993,-12.3711340206186,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","murder","Jan - Nov 2025",4,0,-100,4,0,1,-75,Inf,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","property_crime","Jan - Nov 2025",2088,2044,-2.10727969348659,1909,1912,1899,-0.523834468308015,-0.679916317991632,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","rape","Jan - Nov 2025",45,60,33.3333333333333,43,55,48,11.6279069767442,-12.7272727272727,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","robbery","Jan - Nov 2025",46,24,-47.8260869565217,41,24,34,-17.0731707317073,41.6666666666667,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","theft","Jan - Nov 2025",1721,1752,1.80127832655433,1578,1648,1648,4.43599493029151,0,118072,1,"2026-01-19 09:07:50 EST"
"Ann Arbor","Michigan","violent_crime","Jan - Nov 2025",369,363,-1.6260162601626,347,345,317,-8.64553314121038,-8.11594202898551,118072,1,"2026-01-19 09:07:50 EST"
"Antioch","California","aggravated_assault","Jan - Nov 2025",436,506,16.0550458715596,404,479,583,44.3069306930693,21.7118997912317,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","burglary","Jan - Nov 2025",559,546,-2.32558139534884,506,507,283,-44.0711462450593,-44.181459566075,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","motor_vehicle_theft","Jan - Nov 2025",1245,1683,35.1807228915663,1127,1587,878,-22.0940550133097,-44.6754883427851,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","murder","Jan - Nov 2025",10,16,60,9,15,6,-33.3333333333333,-60,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","property_crime","Jan - Nov 2025",3450,3943,14.2898550724638,3144,3702,2537,-19.3066157760814,-31.4694759589411,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","rape","Jan - Nov 2025",33,36,9.09090909090909,31,33,43,38.7096774193548,30.3030303030303,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","robbery","Jan - Nov 2025",211,241,14.218009478673,202,222,166,-17.8217821782178,-25.2252252252252,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","theft","Jan - Nov 2025",1646,1714,4.13122721749696,1511,1608,1376,-8.93448047650562,-14.4278606965174,115271,1,"2026-01-19 09:07:50 EST"
"Antioch","California","violent_crime","Jan - Nov 2025",690,799,15.7971014492754,646,749,798,23.5294117647059,6.54205607476635,115271,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","aggravated_assault","Jan - May 2025",29,23,-20.6896551724138,10,23,8,-20,-65.2173913043478,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","burglary","Jan - May 2025",71,13,-81.6901408450704,30,13,11,-63.3333333333333,-15.3846153846154,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","motor_vehicle_theft","Jan - May 2025",61,17,-72.1311475409836,16,17,8,-50,-52.9411764705882,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","murder","Jan - May 2025",2,3,50,0,3,1,Inf,-66.6666666666667,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","property_crime","Jan - May 2025",0,0,NA,0,0,0,NA,NA,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","rape","Jan - May 2025",9,1,-88.8888888888889,3,1,4,33.3333333333333,300,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","robbery","Jan - May 2025",7,9,28.5714285714286,0,9,1,Inf,-88.8888888888889,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","theft","Jan - May 2025",621,268,-56.8438003220612,215,268,172,-20,-35.8208955223881,74105,1,"2026-01-19 09:07:50 EST"
"Apex","North Carolina","violent_crime","Jan - May 2025",0,0,NA,0,0,0,NA,NA,74105,1,"2026-01-19 09:07:50 EST"
"Apple Valley","Minnesota","aggravated_assault","Jan - Nov 2025",105,98,-6.66666666666667,93,97,97,4.3010752688172,0,54995,1,"2026-01-19 09:07:50 EST"
"Apple Valley","Minnesota","burglary","Jan - Nov 2025",49,54,10.2040816326531,43,47,47,9.30232558139535,0,54995,1,"2026-01-19 09:07:50 EST"
"Apple Valley","Minnesota","motor_vehicle_theft","Jan - Nov 2025",42,46,9.52380952380952,35,46,34,-2.85714285714286,-26.0869565217391,54995,1,"2026-01-19 09:07:50 EST"
"Apple Valley","Minnesota","murder","Jan - Nov 2025",0,0,NA,0,0,1,Inf,Inf,54995,1,"2026-01-19 09:07:50 EST"
